jurisdiction,year_month,offender_profiles,arrestee,forensic_profiles,investigations_aided,ndis_labs
North Carolina,2020-02-01,291278,51396,13913,5278,3
North Carolina,2020-03-01,291738,51740,14119,5364,3
North Carolina,2020-04-01,292359,52002,14275,5448,3
North Carolina,2020-05-01,292592,52458,14409,5512,3
North Carolina,2020-06-01,292739,NA,14557,5582,3
North Carolina,2020-07-01,293049,52963,14672,5648,3
North Carolina,2020-09-01,294030,53824,14998,5799,3
North Carolina,2020-10-01,294252,54073,15198,5887,3
North Carolina,2020-11-01,294638,54509,15359,5957,3
North Carolina,2020-12-01,294870,54909,15501,6038,3
North Carolina,2021-01-01,295336,55484,15660,6111,3
North Carolina,2021-02-01,295949,55965,15814,6197,3
North Carolina,2021-03-01,296493,56350,15988,6269,3
North Carolina,2021-04-01,296797,56594,16139,6339,3
North Carolina,2021-06-01,297946,57521,16580,6528,3
North Carolina,2021-07-01,298719,57940,16730,6617,3
North Carolina,2021-08-01,299027,58358,16774,6687,3
North Carolina,2021-10-01,300109,59333,17219,6866,3
North Carolina,2022-11-01,306993,64556,19758,8129,3
North Carolina,2023-08-01,312305,68474,22012,9182,3
North Carolina,2024-02-01,315767,71186,23888,9971,3
North Carolina,2024-10-01,320277,74873,24508,10280,3
North Carolina,2024-11-01,320667,75412,24636,10310,3
North Carolina,2025-01-01,321544,76264,24777,10389,3
North Carolina,2025-03-01,322911,77611,25226,10490,3
North Carolina,2025-04-01,323680,78055,25323,10534,3
North Carolina,2025-06-01,324927,78807,25483,10633,3
North Dakota,2001-07-01,270,NA,0,0,1
North Dakota,2001-09-01,270,NA,0,0,1
North Dakota,2001-11-01,270,NA,0,0,1
North Dakota,2001-12-01,270,NA,0,0,1
North Dakota,2002-06-01,270,NA,0,0,1
North Dakota,2002-08-01,270,NA,0,0,1
North Dakota,2002-10-01,270,NA,0,0,1
North Dakota,2003-02-01,440,NA,0,0,1
North Dakota,2003-08-01,646,NA,4,0,1
North Dakota,2003-12-01,879,NA,5,0,1
North Dakota,2004-02-01,921,NA,6,0,1
North Dakota,2004-06-01,992,NA,7,2,1
North Dakota,2004-07-01,992,NA,7,2,1
North Dakota,2004-08-01,992,NA,9,2,1
North Dakota,2004-09-01,992,NA,9,2,1
North Dakota,2004-10-01,992,NA,9,2,1
North Dakota,2004-11-01,992,NA,9,2,1
North Dakota,2004-12-01,992,NA,9,2,1
North Dakota,2005-01-01,992,NA,9,2,1
North Dakota,2005-02-01,992,NA,9,2,1
North Dakota,2005-03-01,992,NA,9,2,1
North Dakota,2005-04-01,1001,NA,13,2,1
North Dakota,2005-05-01,1251,NA,21,3,1
North Dakota,2005-06-01,1251,NA,22,3,1
North Dakota,2005-07-01,NA,NA,25,3,1
North Dakota,2005-08-01,NA,NA,27,3,1
North Dakota,2005-09-01,NA,NA,32,3,1
North Dakota,2005-10-01,1186,NA,36,3,1
North Dakota,2005-11-01,1186,NA,36,3,1
North Dakota,2005-12-01,NA,NA,40,3,1
North Dakota,2006-01-01,NA,NA,40,3,1
North Dakota,2006-02-01,NA,NA,43,3,1
North Dakota,2006-03-01,1049,NA,43,3,1
North Dakota,2006-04-01,1049,NA,43,3,1
North Dakota,2006-05-01,1049,NA,61,4,1
North Dakota,2006-06-01,1049,NA,61,4,1
North Dakota,2006-07-01,1050,NA,73,5,1
North Dakota,2006-08-01,1050,NA,75,6,1
North Dakota,2006-09-01,1050,NA,83,6,1
North Dakota,2006-10-01,1050,NA,92,6,1
North Dakota,2006-11-01,1050,NA,103,13,1
North Dakota,2006-12-01,1051,NA,113,13,1
North Dakota,2007-01-01,1051,NA,113,13,1
North Dakota,2007-02-01,1052,NA,124,13,1
North Dakota,2007-03-01,1052,NA,127,13,1
North Dakota,2007-04-01,1052,NA,139,14,1
North Dakota,2007-05-01,1052,NA,150,NA,1
North Dakota,2007-06-01,1052,NA,152,14,1
North Dakota,2007-07-01,1052,NA,155,16,1
North Dakota,2007-08-01,1052,NA,155,16,1
North Dakota,2007-09-01,1052,NA,162,19,1
North Dakota,2007-10-01,1646,NA,167,20,1
North Dakota,2007-11-01,1646,NA,167,20,1
North Dakota,2007-12-01,2013,NA,176,23,1
North Dakota,2008-01-01,2013,NA,176,23,1
North Dakota,2008-02-01,2013,NA,176,23,1
North Dakota,2008-03-01,2013,NA,176,23,1
North Dakota,2008-04-01,2013,NA,176,23,1
North Dakota,2008-05-01,3882,NA,207,30,1
North Dakota,2008-06-01,4402,NA,213,34,1
North Dakota,2008-07-01,4553,NA,216,NA,1
North Dakota,2008-08-01,5654,NA,232,32,1
North Dakota,2008-09-01,5808,NA,234,33,1
North Dakota,2008-10-01,5808,NA,234,34,1
North Dakota,2008-11-01,5808,NA,234,NA,1
North Dakota,2008-12-01,5808,NA,234,34,1
North Dakota,2009-01-01,6155,NA,238,36,1
North Dakota,2009-02-01,NA,NA,265,36,1
North Dakota,2009-03-01,6358,NA,285,36,1
North Dakota,2009-04-01,6422,NA,300,42,1
North Dakota,2009-05-01,6425,NA,305,42,1
North Dakota,2009-06-01,6425,NA,308,53,1
North Dakota,2009-07-01,6720,NA,311,54,1
North Dakota,2009-08-01,NA,NA,NA,NA,1
North Dakota,2009-11-01,6793,NA,335,65,1
North Dakota,2009-12-01,6793,NA,335,67,1
North Dakota,2010-01-01,6794,NA,364,67,1
North Dakota,2010-02-01,6794,NA,364,76,1
North Dakota,2010-04-01,6794,NA,401,88,1
North Dakota,2010-05-01,6794,NA,401,89,1
North Dakota,2010-06-01,6794,NA,418,89,1
North Dakota,2010-07-01,6794,NA,441,93,1
North Dakota,2010-08-01,6794,NA,449,96,1
North Dakota,2010-11-01,7758,NA,471,114,1
North Dakota,2010-12-01,8064,NA,494,129,1
North Dakota,2011-02-01,8385,NA,510,140,1
North Dakota,2011-07-01,8831,NA,544,173,1
North Dakota,2011-08-01,8831,NA,546,178,1
North Dakota,2011-09-01,8922,NA,555,180,1
North Dakota,2011-10-01,8922,NA,560,183,1
North Dakota,2012-05-01,9236,5246,623,213,1
North Dakota,2012-06-01,9257,5370,627,214,1
North Dakota,2012-07-01,9257,5370,636,223,1
North Dakota,2012-08-01,NA,5426,647,227,1
North Dakota,2012-09-01,NA,6871,659,229,1
North Dakota,2012-11-01,9662,6872,663,236,1
North Dakota,2012-12-01,9694,6946,680,239,1
North Dakota,2013-01-01,9768,7243,690,240,1
North Dakota,2013-03-01,9770,7243,694,247,1
North Dakota,2013-04-01,9770,7244,694,251,1
North Dakota,2013-06-01,9770,7244,712,262,1
North Dakota,2013-07-01,9784,7313,734,270,1
North Dakota,2013-08-01,9885,7784,738,277,1
North Dakota,2013-11-01,10485,10699,759,315,1
North Dakota,2013-12-01,10681,11696,765,322,1
North Dakota,2014-05-01,10904,12944,793,350,1
North Dakota,2014-08-01,10940,13238,803,357,1
North Dakota,2014-09-01,11092,14177,824,359,1
North Dakota,2014-10-01,11092,14177,824,368,1
North Dakota,2014-11-01,11212,14711,839,368,1
North Dakota,2014-12-01,11220,14788,847,368,1
North Dakota,2015-01-01,11268,15146,852,386,1
North Dakota,2015-02-01,11268,NA,NA,389,1
North Dakota,2015-03-01,11307,15602,876,393,1
North Dakota,2015-04-01,11403,16427,897,393,1
North Dakota,2015-05-01,11403,16427,898,393,1
North Dakota,2015-06-01,11432,16797,907,410,1
North Dakota,2015-09-01,11541,17774,930,420,1
North Dakota,2015-11-01,11571,17990,937,422,1
North Dakota,2015-12-01,11703,18610,940,428,1
North Dakota,2016-01-01,11750,19048,944,435,1
North Dakota,2016-02-01,11766,19199,976,443,1
North Dakota,2016-03-01,11779,19344,1003,457,1
North Dakota,2016-11-01,12016,21158,1073,500,1
North Dakota,2016-12-01,12069,21541,1075,505,1
North Dakota,2017-02-01,36899,22055,1091,511,1
North Dakota,2017-03-01,NA,22513,1107,517,1
North Dakota,2017-04-01,NA,22945,1139,536,1
North Dakota,2017-05-01,NA,23292,1152,551,1
North Dakota,2017-07-01,12358,23796,1307,596,1
North Dakota,2017-08-01,12403,24071,1340,615,1
North Dakota,2017-09-01,12413,24131,1362,636,1
North Dakota,2017-10-01,12436,24275,1370,641,1
North Dakota,2017-12-01,12498,24942,1382,777,1
North Dakota,2018-01-01,12524,25018,1390,777,1
North Dakota,2018-03-01,12573,25292,1413,796,1
North Dakota,2018-04-01,12630,25736,1428,800,1
North Dakota,2018-05-01,12630,25736,1438,801,1
North Dakota,2018-07-01,12644,25856,1494,837,1
North Dakota,2018-09-01,12681,26062,1516,854,1
North Dakota,2018-10-01,12742,26493,1567,867,1
North Dakota,2018-12-01,12778,26863,1654,920,1
North Dakota,2019-01-01,12805,27061,1700,948,1
North Dakota,2019-02-01,12828,27281,1745,983,1
North Dakota,2019-03-01,12873,27650,1781,1001,1
North Dakota,2019-04-01,12883,27721,1791,1012,1
North Dakota,2019-05-01,12890,27786,1802,1023,1
North Dakota,2019-06-01,12904,27854,1812,1032,1
North Dakota,2019-08-01,12960,28295,1837,1048,1
North Dakota,2019-09-01,12970,28364,1851,1057,1
North Dakota,2019-10-01,12992,28505,1868,1065,1
North Dakota,2019-11-01,13007,28566,1886,1073,1
North Dakota,2020-01-01,13014,28636,1902,1083,1
North Dakota,2020-02-01,13033,28776,1916,1089,1
North Dakota,2020-03-01,13053,28924,1921,1091,1
North Dakota,2020-04-01,13216,30196,1954,1107,1
North Dakota,2020-05-01,13221,30354,2067,1128,1
North Dakota,2020-06-01,13225,30582,2092,1142,1
North Dakota,2020-07-01,13233,30656,2105,1154,1
North Dakota,2020-09-01,13242,30730,2138,1163,1
North Dakota,2020-10-01,13257,30959,2140,1170,1
North Dakota,2020-11-01,13257,NA,2142,1170,1
North Dakota,2020-12-01,13292,31348,2149,1174,1
North Dakota,2021-01-01,13308,31573,2181,1194,1
North Dakota,2021-02-01,13316,31640,2198,1201,1
North Dakota,2021-03-01,13316,31640,2210,1212,1
North Dakota,2021-04-01,13345,31926,2246,1241,1
North Dakota,2021-06-01,13403,32263,2255,1252,1
North Dakota,2021-07-01,13419,32327,2259,1258,1
North Dakota,2021-08-01,13475,32670,2260,1263,1
North Dakota,2021-10-01,13500,32887,2277,1271,1
North Dakota,2022-11-01,13808,34739,2573,1466,1
North Dakota,2023-08-01,14015,36361,2826,1600,1
North Dakota,2024-02-01,14116,36764,3015,1700,1
North Dakota,2024-10-01,14191,37285,3247,1855,1
North Dakota,2024-11-01,14198,37364,3283,1874,1
North Dakota,2025-01-01,14251,37481,3307,1893,1
North Dakota,2025-03-01,14251,37484,3341,1906,1
North Dakota,2025-04-01,14286,37601,3358,1916,1
North Dakota,2025-06-01,14352,38044,3395,1946,1
Ohio,2001-07-01,24130,NA,342,2,7
Ohio,2001-08-01,25925,NA,367,19,7
Ohio,2001-09-01,25925,NA,367,19,7
Ohio,2001-11-01,27236,NA,443,21,7
Ohio,2001-12-01,28380,NA,481,21,10
Ohio,2002-02-01,28380,NA,481,21,10
Ohio,2002-06-01,31768,NA,973,83,10
Ohio,2002-10-01,31791,NA,1250,113,10
Ohio,2003-02-01,31793,NA,1524,140,10
Ohio,2003-08-01,31910,NA,2402,271,10
Ohio,2003-12-01,31937,NA,3100,423,10
Ohio,2004-02-01,31939,NA,3257,464,10
Ohio,2004-04-01,NA,NA,3951,533,10
Ohio,2004-06-01,NA,NA,4070,544,10
Ohio,2004-07-01,NA,NA,4070,544,10
Ohio,2004-08-01,31835,NA,4530,640,10
Ohio,2004-09-01,38333,NA,4956,763,10
Ohio,2004-10-01,46491,NA,5120,945,10
Ohio,2004-11-01,46491,NA,5120,945,10
Ohio,2004-12-01,46491,NA,5120,945,10
Ohio,2005-01-01,54638,NA,5624,1099,10
Ohio,2005-02-01,54638,NA,5624,1099,10
Ohio,2005-03-01,54817,NA,5751,1124,10
Ohio,2005-04-01,58325,NA,5957,1161,10
Ohio,2005-05-01,59734,NA,6397,1247,10
Ohio,2005-06-01,60073,NA,6554,1288,10
Ohio,2005-07-01,61750,NA,6797,1358,10
Ohio,2005-08-01,61750,NA,6966,1415,10
Ohio,2005-09-01,62178,NA,7258,1444,10
Ohio,2005-10-01,66272,NA,7402,1465,10
Ohio,2005-11-01,66272,NA,7402,1465,10
Ohio,2005-12-01,71148,NA,7836,1555,10
Ohio,2006-01-01,71148,NA,7836,1555,10
Ohio,2006-02-01,75983,NA,8015,1623,10
Ohio,2006-03-01,83217,NA,8306,1782,10
Ohio,2006-04-01,83217,NA,8306,1782,10
Ohio,2006-05-01,103825,NA,8523,1933,10
Ohio,2006-06-01,120132,NA,8752,2095,10
Ohio,2006-07-01,133623,NA,9246,NA,10
Ohio,2006-08-01,141998,NA,9442,2489,10
Ohio,2006-09-01,158068,NA,9560,2680,10
Ohio,2006-10-01,166870,NA,9699,2680,10
Ohio,2006-11-01,170484,NA,9910,2680,10
Ohio,2006-12-01,172329,NA,10133,2770,10
Ohio,2007-01-01,172329,NA,10133,2770,10
Ohio,2007-02-01,173607,NA,10591,2914,10
Ohio,2007-03-01,176172,NA,NA,2971,11
Ohio,2007-04-01,182210,NA,NA,3098,11
Ohio,2007-05-01,184949,NA,9963,3098,11
Ohio,2007-06-01,190986,NA,NA,3140,11
Ohio,2007-07-01,200149,NA,10115,3140,11
Ohio,2007-08-01,200149,NA,10115,3140,11
Ohio,2007-09-01,216902,NA,10529,3292,11
Ohio,2007-10-01,226200,NA,10806,3483,11
Ohio,2007-11-01,226200,NA,10806,3483,11
Ohio,2007-12-01,238307,NA,11347,3723,11
Ohio,2008-01-01,238307,NA,11347,3723,11
Ohio,2008-02-01,238307,NA,11347,3723,11
Ohio,2008-03-01,238307,NA,11347,3723,11
Ohio,2008-04-01,238307,NA,11347,3723,11
Ohio,2008-05-01,260818,NA,13630,4097,11
Ohio,2008-06-01,270302,NA,14161,4317,11
Ohio,2008-07-01,NA,NA,NA,4317,11
Ohio,2008-08-01,279034,NA,14591,4418,11
Ohio,2008-09-01,281588,NA,14801,4507,11
Ohio,2008-10-01,289186,NA,14991,4595,11
Ohio,2008-11-01,292989,NA,15216,NA,11
Ohio,2008-12-01,298158,NA,15454,4592,11
Ohio,2009-01-01,300662,NA,15654,4674,11
Ohio,2009-02-01,302008,NA,15809,4674,11
Ohio,2009-03-01,305881,NA,15963,4674,11
Ohio,2009-04-01,310546,NA,16174,4759,11
Ohio,2009-05-01,312856,NA,16275,4838,11
Ohio,2009-06-01,316704,NA,16421,4838,11
Ohio,2009-07-01,322347,NA,16678,4838,11
Ohio,2009-08-01,NA,NA,NA,NA,11
Ohio,2009-11-01,334998,NA,17467,5116,11
Ohio,2009-12-01,340256,NA,17782,5116,11
Ohio,2010-01-01,341627,NA,18050,5241,11
Ohio,2010-02-01,343682,NA,18317,5241,11
Ohio,2010-04-01,349280,NA,18818,5464,11
Ohio,2010-05-01,350880,NA,19062,5582,11
Ohio,2010-06-01,356044,NA,19305,5582,11
Ohio,2010-07-01,359515,NA,19496,5674,11
Ohio,2010-08-01,362313,NA,19637,5770,11
Ohio,2010-11-01,371357,NA,20392,5908,11
Ohio,2010-12-01,374769,NA,20754,5908,11
Ohio,2011-02-01,378950,NA,21183,6030,11
Ohio,2011-07-01,394252,NA,22448,6243,11
Ohio,2011-08-01,395624,NA,22711,6243,11
Ohio,2011-09-01,397688,NA,23049,6243,11
Ohio,2011-10-01,398377,NA,23132,6411,11
Ohio,2012-05-01,409195,27736,25505,6940,9
Ohio,2012-06-01,411789,32085,25712,6940,9
Ohio,2012-07-01,413330,36806,25982,7103,9
Ohio,2012-08-01,416248,42139,26659,7103,9
Ohio,2012-09-01,420254,48626,27056,7103,9
Ohio,2012-11-01,421211,53618,27749,7237,9
Ohio,2012-12-01,422121,56835,28037,7237,9
Ohio,2013-01-01,423314,59504,28587,7237,9
Ohio,2013-03-01,426949,64992,29342,7237,9
Ohio,2013-04-01,429677,67774,29878,7237,9
Ohio,2013-06-01,435840,73160,30817,7237,9
Ohio,2013-07-01,437442,78314,31287,7237,9
Ohio,2013-08-01,438630,82775,31771,7486,9
Ohio,2013-11-01,440699,91035,33528,7788,9
Ohio,2013-12-01,441167,92551,33996,7788,9
Ohio,2014-05-01,446019,107188,36635,9018,9
Ohio,2014-08-01,448462,116265,38600,9962,9
Ohio,2014-09-01,448993,119476,39252,10336,9
Ohio,2014-10-01,449990,123674,39918,10336,9
Ohio,2014-11-01,450662,126135,40484,10844,9
Ohio,2014-12-01,451490,129132,41170,11176,9
Ohio,2015-01-01,452263,131490,41670,11505,9
Ohio,2015-02-01,453019,134162,42071,11730,9
Ohio,2015-03-01,453674,136583,42665,12011,8
Ohio,2015-04-01,454578,139497,43299,12265,8
Ohio,2015-05-01,455295,142073,43879,12265,8
Ohio,2015-06-01,456207,145368,44319,12576,8
Ohio,2015-09-01,458273,152976,46194,13499,8
Ohio,2015-11-01,459404,156963,47285,14140,8
Ohio,2015-12-01,460701,161600,47967,14511,8
Ohio,2016-01-01,461520,164390,48511,14762,8
Ohio,2016-02-01,462165,166816,49068,15050,8
Ohio,2016-03-01,463066,169608,49635,15309,8
Ohio,2016-11-01,468794,189263,54574,17137,8
Ohio,2016-12-01,469387,191025,54963,17342,8
Ohio,2017-02-01,470894,196244,NA,17822,8
Ohio,2017-03-01,471784,199241,56672,18086,8
Ohio,2017-04-01,472285,201099,57222,18332,8
Ohio,2017-05-01,472985,203549,57759,18587,8
Ohio,2017-07-01,474132,207992,58774,19083,8
Ohio,2017-08-01,474850,210526,59313,19370,8
Ohio,2017-09-01,475563,213313,59852,19647,8
Ohio,2017-10-01,476165,216021,60385,19966,8
Ohio,2017-12-01,477130,222099,61493,20508,8
Ohio,2018-01-01,478417,224708,62131,20639,8
Ohio,2018-03-01,479853,228993,62987,21213,8
Ohio,2018-04-01,480736,232980,63453,21470,8
Ohio,2018-05-01,481243,235308,63938,21661,8
Ohio,2018-07-01,482431,239980,NA,24641,8
Ohio,2018-09-01,483597,245265,66056,27387,8
Ohio,2018-10-01,484245,248796,66678,27683,8
Ohio,2018-12-01,485509,254301,67637,28111,8
Ohio,2019-01-01,486088,256514,68291,28375,8
Ohio,2019-02-01,486618,258437,68776,28602,8
Ohio,2019-03-01,487313,261216,69184,28785,8
Ohio,2019-04-01,487697,263243,69575,28988,8
Ohio,2019-05-01,488233,265671,70106,29232,8
Ohio,2019-06-01,488845,268829,70516,29467,8
Ohio,2019-08-01,489995,274811,71517,29690,8
Ohio,2019-09-01,490222,276253,72007,30144,8
Ohio,2019-10-01,490898,279264,72461,30144,8
Ohio,2019-11-01,491329,281179,72911,30355,8
Ohio,2020-01-01,492118,285691,73917,30764,8
Ohio,2020-02-01,492573,287579,74487,31051,8
Ohio,2020-03-01,493214,291029,74960,31285,8
Ohio,2020-04-01,NA,291817,75343,31445,8
Ohio,2020-05-01,NA,292506,75747,31445,8
Ohio,2020-06-01,493289,293472,76218,31645,8
Ohio,2020-07-01,493375,293935,76629,31825,8
Ohio,2020-09-01,493967,297616,77596,32223,8
Ohio,2020-10-01,494418,299962,78096,32484,8
Ohio,2020-11-01,494922,302261,78584,32720,8
Ohio,2020-12-01,495362,304277,79065,32968,8
Ohio,2021-01-01,495721,305666,79568,33208,8
Ohio,2021-02-01,496111,307737,79966,33422,8
Ohio,2021-03-01,496406,309937,80525,33719,8
Ohio,2021-04-01,496777,312548,80913,33930,8
Ohio,2021-06-01,497687,317436,81749,34144,8
Ohio,2021-07-01,498033,319444,82181,34346,8
Ohio,2021-08-01,NA,NA,NA,34524,8
Ohio,2021-10-01,499443,327715,83491,34994,8
Ohio,2022-11-01,505243,353305,88794,36911,8
Ohio,2023-08-01,510243,373290,91741,38913,7
Ohio,2024-02-01,513065,386083,94270,40200,7
Ohio,2024-10-01,516333,402954,97248,41266,7
Ohio,2024-11-01,516647,404353,97718,41424,7
Ohio,2025-01-01,517358,408169,98686,41721,7
Ohio,2025-03-01,518055,411800,99457,41884,7
Ohio,2025-04-01,518461,414348,99813,41884,7
Ohio,2025-06-01,519165,418016,100461,42019,7
Oklahoma,2001-07-01,0,NA,0,0,1
Oklahoma,2001-09-01,0,NA,0,0,1
Oklahoma,2001-11-01,0,NA,0,0,1
Oklahoma,2002-02-01,0,NA,0,0,1
Oklahoma,2002-08-01,0,NA,0,0,1
Oklahoma,2002-10-01,15032,NA,120,8,1
Oklahoma,2003-02-01,15041,NA,133,10,3
Oklahoma,2003-12-01,15041,NA,172,10,3
Oklahoma,2004-04-01,18086,NA,201,15,3
Oklahoma,2004-06-01,20207,NA,285,15,3
Oklahoma,2004-07-01,20207,NA,285,15,3
Oklahoma,2004-08-01,20207,NA,297,41,3
Oklahoma,2004-09-01,28526,NA,398,53,3
Oklahoma,2004-10-01,28526,NA,407,53,3
Oklahoma,2004-11-01,28526,NA,407,53,3
Oklahoma,2004-12-01,28526,NA,407,53,3
Oklahoma,2005-01-01,30523,NA,428,61,3
Oklahoma,2005-02-01,30523,NA,428,61,3
Oklahoma,2005-03-01,32326,NA,430,67,3
Oklahoma,2005-04-01,32984,NA,433,68,3
Oklahoma,2005-05-01,32998,NA,451,69,3
Oklahoma,2005-06-01,32998,NA,471,73,3
Oklahoma,2005-07-01,32998,NA,474,78,3
Oklahoma,2005-08-01,32998,NA,482,78,3
Oklahoma,2005-09-01,32998,NA,487,80,3
Oklahoma,2005-10-01,32998,NA,498,86,3
Oklahoma,2005-11-01,32998,NA,498,86,3
Oklahoma,2005-12-01,32998,NA,546,93,3
Oklahoma,2006-01-01,32998,NA,546,93,3
Oklahoma,2006-02-01,32998,NA,559,95,3
Oklahoma,2006-03-01,32998,NA,610,99,3
Oklahoma,2006-04-01,32998,NA,610,99,3
Oklahoma,2006-05-01,32998,NA,665,105,3
Oklahoma,2006-06-01,32998,NA,686,105,3
Oklahoma,2006-07-01,32999,NA,703,108,3
Oklahoma,2006-08-01,32999,NA,727,108,3
